Sweep (V)@Temporary,Measure (A)@Temporary
 5.84000E-2, 2.45663E-5
 5.85000E-2, 2.47537E-5
 5.86000E-2, 2.48162E-5
 5.87000E-2, 2.49099E-5
 5.88000E-2, 2.49411E-5
 5.89000E-2, 2.50348E-5
 5.90000E-2, 2.50661E-5
 5.91000E-2, 2.51910E-5
 5.92000E-2, 2.53784E-5
 5.93000E-2, 2.55346E-5
 5.94000E-2, 2.55346E-5
 5.95000E-2, 2.55658E-5
 5.96000E-2, 2.56908E-5
 5.97000E-2, 2.57532E-5
 5.98000E-2, 2.58782E-5
 5.99000E-2, 2.60656E-5
 6.00000E-2, 2.61593E-5
 6.01000E-2, 2.62530E-5
 6.02000E-2, 2.62843E-5
 6.03000E-2, 2.63155E-5
 6.04000E-2, 2.64717E-5
 6.05000E-2, 2.66279E-5
 6.06000E-2, 2.67528E-5
 6.07000E-2, 2.67840E-5
 6.08000E-2, 2.69402E-5
 6.09000E-2, 2.69402E-5
 6.10000E-2, 2.70652E-5
 6.11000E-2, 2.71589E-5
 6.12000E-2, 2.73463E-5
 6.13000E-2, 2.74088E-5
 6.14000E-2, 2.75649E-5
 6.15000E-2, 2.75649E-5
 6.16000E-2, 2.77211E-5
 6.17000E-2, 2.77211E-5
 6.18000E-2, 2.78773E-5
 6.19000E-2, 2.80959E-5
 6.20000E-2, 2.81584E-5
 6.21000E-2, 2.81897E-5
 6.22000E-2, 2.83146E-5
 6.23000E-2, 2.83771E-5
 6.24000E-2, 2.84708E-5
 6.25000E-2, 2.86582E-5
 6.26000E-2, 2.88144E-5
 6.27000E-2, 2.89081E-5
 6.28000E-2, 2.89706E-5
 6.29000E-2, 2.90330E-5
 6.30000E-2, 2.91892E-5
 6.31000E-2, 2.93454E-5
 6.32000E-2, 2.94391E-5
 6.33000E-2, 2.95953E-5
 6.34000E-2, 2.95953E-5
 6.35000E-2, 2.96577E-5
 6.36000E-2, 2.97515E-5
 6.37000E-2, 2.99389E-5
 6.38000E-2, 3.00951E-5
 6.39000E-2, 3.02200E-5
 6.40000E-2, 3.02512E-5
 6.41000E-2, 3.03762E-5
 6.42000E-2, 3.04074E-5
 6.43000E-2, 3.05948E-5
 6.44000E-2, 3.07822E-5
 6.45000E-2, 3.08447E-5
 6.46000E-2, 3.09697E-5
 6.47000E-2, 3.10009E-5
 6.48000E-2, 3.11571E-5
 6.49000E-2, 3.12196E-5
 6.50000E-2, 3.14382E-5
 6.51000E-2, 3.15319E-5
 6.52000E-2, 3.16256E-5
 6.53000E-2, 3.16881E-5
 6.54000E-2, 3.17818E-5
 6.55000E-2, 3.20317E-5
 6.56000E-2, 3.20942E-5
 6.57000E-2, 3.22503E-5
 6.58000E-2, 3.22503E-5
 6.59000E-2, 3.24065E-5
 6.60000E-2, 3.25627E-5
 6.61000E-2, 3.27189E-5
 6.62000E-2, 3.28751E-5
 6.63000E-2, 3.29688E-5
 6.64000E-2, 3.30312E-5
 6.65000E-2, 3.30937E-5
 6.66000E-2, 3.32499E-5
 6.67000E-2, 3.34998E-5
 6.68000E-2, 3.35310E-5
 6.69000E-2, 3.36560E-5
 6.70000E-2, 3.37184E-5
 6.71000E-2, 3.38121E-5
 6.72000E-2, 3.40620E-5
 6.73000E-2, 3.41557E-5
 6.74000E-2, 3.42807E-5
 6.75000E-2, 3.42807E-5
 6.76000E-2, 3.44369E-5
 6.77000E-2, 3.45618E-5
 6.78000E-2, 3.47492E-5
 6.79000E-2, 3.49054E-5
 6.80000E-2, 3.50303E-5
 6.81000E-2, 3.50616E-5
 6.82000E-2, 3.51865E-5
 6.83000E-2, 3.52802E-5
 6.84000E-2, 3.55301E-5
 6.85000E-2, 3.56863E-5
 6.86000E-2, 3.56863E-5
 6.87000E-2, 3.58425E-5
 6.88000E-2, 3.59362E-5
 6.89000E-2, 3.61861E-5
 6.90000E-2, 3.63110E-5
 6.91000E-2, 3.63423E-5
 6.92000E-2, 3.64672E-5
 6.93000E-2, 3.65609E-5
 6.94000E-2, 3.67796E-5
 6.95000E-2, 3.69357E-5
 6.96000E-2, 3.70919E-5
 6.97000E-2, 3.70919E-5
 6.98000E-2, 3.72481E-5
 6.99000E-2, 3.74043E-5
 7.00000E-2, 3.75605E-5
 7.01000E-2, 3.77166E-5
 7.02000E-2, 3.78728E-5
 7.03000E-2, 3.78728E-5
 7.04000E-2, 3.80602E-5
 7.05000E-2, 3.83101E-5
 7.06000E-2, 3.83414E-5
 7.07000E-2, 3.84975E-5
 7.08000E-2, 3.86537E-5
 7.09000E-2, 3.86850E-5
 7.10000E-2, 3.89661E-5
 7.11000E-2, 3.90910E-5
 7.12000E-2, 3.91847E-5
 7.13000E-2, 3.92784E-5
 7.14000E-2, 3.94346E-5
 7.15000E-2, 3.96220E-5
 7.16000E-2, 3.97470E-5
 7.17000E-2, 3.99032E-5
 7.18000E-2, 3.99656E-5
 7.19000E-2, 4.01531E-5
 7.20000E-2, 4.03717E-5
 7.21000E-2, 4.04967E-5
 7.22000E-2, 4.05279E-5
 7.23000E-2, 4.06841E-5
 7.24000E-2, 4.09027E-5
 7.25000E-2, 4.10901E-5
 7.26000E-2, 4.11526E-5
 7.27000E-2, 4.13088E-5
 7.28000E-2, 4.14650E-5
 7.29000E-2, 4.15587E-5
 7.30000E-2, 4.17773E-5
 7.31000E-2, 4.19335E-5
 7.32000E-2, 4.19647E-5
 7.33000E-2, 4.21209E-5
 7.34000E-2, 4.23396E-5
 7.35000E-2, 4.25582E-5
 7.36000E-2, 4.26519E-5
 7.37000E-2, 4.27144E-5
 7.38000E-2, 4.28706E-5
 7.39000E-2, 4.30892E-5
 7.40000E-2, 4.32142E-5
 7.41000E-2, 4.33391E-5
 7.42000E-2, 4.34953E-5
 7.43000E-2, 4.36515E-5
 7.44000E-2, 4.38701E-5
 7.45000E-2, 4.39951E-5
 7.46000E-2, 4.41200E-5
 7.47000E-2, 4.42137E-5
 7.48000E-2, 4.45573E-5
 7.49000E-2, 4.46198E-5
 7.50000E-2, 4.47448E-5
 7.51000E-2, 4.49009E-5
 7.52000E-2, 4.49634E-5
 7.53000E-2, 4.52758E-5
 7.54000E-2, 4.53695E-5
 7.55000E-2, 4.55257E-5
 7.56000E-2, 4.56818E-5
 7.57000E-2, 4.59942E-5
 7.58000E-2, 4.60567E-5
 7.59000E-2, 4.61504E-5
 7.60000E-2, 4.63066E-5
 7.61000E-2, 4.64315E-5
 7.62000E-2, 4.67751E-5
 7.63000E-2, 4.69000E-5
 7.64000E-2, 4.69625E-5
 7.65000E-2, 4.70875E-5
 7.66000E-2, 4.73061E-5
 7.67000E-2, 4.75248E-5
 7.68000E-2, 4.76185E-5
 7.69000E-2, 4.77122E-5
 7.70000E-2, 4.79308E-5
 7.71000E-2, 4.81807E-5
